id,zone,type,hhID,bedrooms,quality,monthlyCost,yearBuilt,coordX,coordY
6006,16,"SF",-1,2,4,1000,0,-9649.0,-4822.0
6007,16,"SF",-1,2,4,1000,0,-9520.0,-5466.0
6008,16,"MF",-1,2,4,500,0,-10309.0,-4854.0
6009,16,"MF",-1,2,4,500,0,-9765.0,-5436.0
6010,16,"MF",-1,2,4,500,0,-9953.0,-5081.0
6011,16,"MF",-1,2,4,500,0,-10478.0,-5032.0
6012,16,"MF",-1,2,4,500,0,-9908.0,-4799.0
6013,16,"MF",-1,2,4,500,0,-10370.0,-4752.0
6014,16,"MF",-1,2,4,500,0,-10493.0,-4709.0
6015,16,"SF",-1,2,4,1000,0,-9534.0,-5198.0
6016,16,"MF",-1,2,4,500,0,-10177.0,-4776.0
6017,16,"SF",-1,2,4,1000,0,-9743.0,-4536.0
6018,16,"SF",-1,2,4,1000,0,-9810.0,-5000.0
6019,16,"MF",-1,2,4,500,0,-9717.0,-5404.0
6020,16,"SF",-1,2,4,1000,0,-9808.0,-4590.0
6021,16,"SF",-1,2,4,1000,0,-9968.0,-4898.0
6022,16,"MF",-1,2,4,500,0,-9706.0,-4878.0
6023,16,"SF",-1,2,4,1000,0,-9582.0,-4757.0
6024,16,"SF",-1,2,4,1000,0,-9613.0,-4502.0
6025,16,"SF",-1,2,4,1000,0,-10041.0,-5067.0
6026,16,"SF",-1,2,4,1000,0,-10482.0,-5366.0
6027,16,"SF",-1,2,4,1000,0,-10035.0,-5481.0
6028,16,"MF",-1,2,4,500,0,-9682.0,-5271.0
6029,16,"MF",-1,2,4,500,0,-9564.0,-4616.0
6030,16,"MF",-1,2,4,500,0,-9844.0,-4621.0
6031,16,"SF",-1,2,4,1000,0,-9521.0,-5003.0
6032,16,"MF",-1,2,4,500,0,-9884.0,-5269.0
6033,16,"MF",-1,2,4,500,0,-9998.0,-5296.0
6034,16,"MF",-1,2,4,500,0,-9621.0,-5208.0
6035,16,"MF",-1,2,4,500,0,-9515.0,-5379.0
6036,16,"SF",-1,2,4,1000,0,-10206.0,-5159.0
6037,16,"SF",-1,2,4,1000,0,-10305.0,-5303.0
6038,16,"SF",-1,2,4,1000,0,-10047.0,-5206.0
6039,16,"SF",-1,2,4,1000,0,-10245.0,-4701.0
6040,16,"MF",-1,2,4,500,0,-10436.0,-4521.0
6041,16,"SF",-1,2,4,1000,0,-9810.0,-5059.0
6042,16,"MF",-1,2,4,500,0,-10127.0,-4914.0
6043,16,"MF",-1,2,4,500,0,-9650.0,-5046.0
6044,16,"MF",-1,2,4,500,0,-10272.0,-4969.0
6045,16,"MF",-1,2,4,500,0,-10116.0,-5201.0
6046,16,"MF",-1,2,4,500,0,-9999.0,-4956.0
6047,16,"SF",-1,2,4,1000,0,-10486.0,-5045.0
6048,16,"SF",-1,2,4,1000,0,-9535.0,-5397.0
6049,16,"SF",-1,2,4,1000,0,-9594.0,-5200.0
6050,16,"MF",-1,2,4,500,0,-9764.0,-4703.0
6051,16,"SF",-1,2,4,1000,0,-10003.0,-5366.0
6052,16,"MF",-1,2,4,500,0,-9980.0,-5170.0
6053,16,"SF",-1,2,4,1000,0,-10360.0,-5372.0
6054,16,"MF",-1,2,4,500,0,-10336.0,-5003.0
6055,16,"SF",-1,2,4,1000,0,-9583.0,-5048.0
6056,16,"MF",-1,2,4,500,0,-10267.0,-4558.0
6057,16,"SF",-1,2,4,1000,0,-9658.0,-4771.0
6058,16,"SF",-1,2,4,1000,0,-9608.0,-5492.0
6059,16,"MF",-1,2,4,500,0,-10331.0,-5488.0
6060,16,"MF",-1,2,4,500,0,-10470.0,-5406.0
6061,16,"SF",-1,2,4,1000,0,-9562.0,-5010.0
6062,16,"SF",-1,2,4,1000,0,-10382.0,-4816.0
6063,16,"SF",-1,2,4,1000,0,-10092.0,-4659.0
6064,16,"MF",-1,2,4,500,0,-10338.0,-5039.0
6065,16,"MF",-1,2,4,500,0,-9693.0,-4912.0
6066,16,"MF",-1,2,4,500,0,-10094.0,-4877.0
6067,16,"MF",-1,2,4,500,0,-9517.0,-4862.0
6068,16,"MF",-1,2,4,500,0,-10490.0,-4984.0
6069,16,"SF",-1,2,4,1000,0,-10077.0,-4737.0
6070,16,"MF",-1,2,4,500,0,-10405.0,-4823.0
6071,16,"MF",-1,2,4,500,0,-9706.0,-4792.0
6072,16,"MF",-1,2,4,500,0,-9658.0,-5446.0
6073,16,"SF",-1,2,4,1000,0,-10047.0,-5491.0
6074,16,"MF",-1,2,4,500,0,-9956.0,-5045.0
6075,16,"MF",-1,2,4,500,0,-10430.0,-4582.0
6076,16,"MF",-1,2,4,500,0,-9692.0,-4957.0
6077,16,"MF",-1,2,4,500,0,-9934.0,-5124.0
6078,16,"SF",-1,2,4,1000,0,-10256.0,-4516.0
6079,16,"MF",-1,2,4,500,0,-10365.0,-4509.0
6080,16,"MF",-1,2,4,500,0,-9837.0,-5060.0
6081,16,"SF",-1,2,4,1000,0,-10101.0,-4552.0
6082,16,"SF",-1,2,4,1000,0,-10293.0,-4569.0
6083,16,"SF",-1,2,4,1000,0,-10129.0,-4707.0
6084,16,"SF",-1,2,4,1000,0,-10480.0,-4688.0
6085,16,"SF",-1,2,4,1000,0,-9624.0,-5487.0
6086,16,"MF",-1,2,4,500,0,-9701.0,-5114.0
6087,16,"MF",-1,2,4,500,0,-9735.0,-4637.0
6088,16,"MF",-1,2,4,500,0,-10281.0,-5223.0
6089,16,"SF",-1,2,4,1000,0,-9779.0,-4916.0
6090,16,"SF",-1,2,4,1000,0,-10053.0,-5068.0
6091,16,"MF",-1,2,4,500,0,-10347.0,-5368.0
6092,16,"MF",-1,2,4,500,0,-9770.0,-4831.0
6093,16,"MF",-1,2,4,500,0,-9896.0,-4973.0
6094,16,"MF",-1,2,4,500,0,-9663.0,-5133.0
6095,16,"SF",-1,2,4,1000,0,-9663.0,-4892.0
6096,16,"MF",-1,2,4,500,0,-9920.0,-4699.0
6097,16,"SF",-1,2,4,1000,0,-9923.0,-4545.0
6098,16,"SF",-1,2,4,1000,0,-10480.0,-4811.0
6099,16,"MF",-1,2,4,500,0,-10135.0,-4867.0
6100,16,"MF",-1,2,4,500,0,-10062.0,-5435.0
6101,16,"SF",-1,2,4,1000,0,-10073.0,-4733.0
6102,16,"MF",-1,2,4,500,0,-10050.0,-5146.0
6103,16,"MF",-1,2,4,500,0,-9615.0,-4853.0
6104,16,"SF",-1,2,4,1000,0,-9999.0,-4772.0
6105,16,"MF",-1,2,4,500,0,-10236.0,-5181.0
6106,16,"MF",-1,2,4,500,0,-9785.0,-5073.0
6107,16,"MF",-1,2,4,500,0,-9857.0,-5303.0
6108,16,"SF",-1,2,4,1000,0,-10128.0,-5418.0
6109,16,"MF",-1,2,4,500,0,-9855.0,-4744.0
6110,16,"MF",-1,2,4,500,0,-10369.0,-5165.0
6111,16,"SF",-1,2,4,1000,0,-9931.0,-4791.0
6112,16,"MF",-1,2,4,500,0,-9619.0,-5277.0
6113,16,"SF",-1,2,4,1000,0,-10351.0,-4611.0
6114,16,"MF",-1,2,4,500,0,-10030.0,-4955.0
6115,16,"SF",-1,2,4,1000,0,-9926.0,-5440.0
6116,16,"SF",-1,2,4,1000,0,-9844.0,-4920.0
6117,16,"MF",-1,2,4,500,0,-9703.0,-5307.0
6118,16,"MF",-1,2,4,500,0,-9570.0,-5385.0
6119,16,"SF",-1,2,4,1000,0,-9608.0,-5227.0
6120,16,"MF",-1,2,4,500,0,-10454.0,-5362.0
6121,16,"SF",-1,2,4,1000,0,-10315.0,-4870.0
6122,16,"MF",-1,2,4,500,0,-9818.0,-4789.0
6123,16,"SF",-1,2,4,1000,0,-10474.0,-4923.0
6124,16,"MF",-1,2,4,500,0,-10453.0,-5497.0
6125,16,"MF",-1,2,4,500,0,-10461.0,-5026.0
6126,16,"SF",-1,2,4,1000,0,-9800.0,-4907.0
6127,16,"MF",-1,2,4,500,0,-9977.0,-5358.0
6128,16,"SF",-1,2,4,1000,0,-10405.0,-5353.0
6129,16,"MF",-1,2,4,500,0,-10489.0,-4604.0
6130,16,"MF",-1,2,4,500,0,-9776.0,-4706.0
6131,16,"SF",-1,2,4,1000,0,-10008.0,-5202.0
6132,16,"SF",-1,2,4,1000,0,-9681.0,-4840.0
6133,16,"SF",-1,2,4,1000,0,-10452.0,-5266.0
6134,16,"SF",-1,2,4,1000,0,-10262.0,-4943.0
6135,16,"MF",-1,2,4,500,0,-9827.0,-5380.0
6136,16,"SF",-1,2,4,1000,0,-9604.0,-5355.0
6137,16,"MF",-1,2,4,500,0,-9792.0,-5056.0
6138,16,"MF",-1,2,4,500,0,-10222.0,-4503.0
6139,16,"MF",-1,2,4,500,0,-10412.0,-4522.0
6140,16,"MF",-1,2,4,500,0,-10403.0,-5049.0
6141,16,"SF",-1,2,4,1000,0,-9760.0,-4693.0
6142,16,"SF",-1,2,4,1000,0,-9642.0,-4928.0
6143,16,"MF",-1,2,4,500,0,-10121.0,-4850.0
6144,16,"SF",-1,2,4,1000,0,-10464.0,-4607.0
6145,16,"MF",-1,2,4,500,0,-9969.0,-4870.0
6146,16,"MF",-1,2,4,500,0,-9590.0,-5311.0
6147,16,"SF",-1,2,4,1000,0,-9987.0,-5136.0
6148,16,"SF",-1,2,4,1000,0,-9686.0,-5193.0
6149,16,"MF",-1,2,4,500,0,-9798.0,-4593.0
6150,16,"MF",-1,2,4,500,0,-9862.0,-5011.0
6151,16,"SF",-1,2,4,1000,0,-9551.0,-4602.0
6152,16,"SF",-1,2,4,1000,0,-10139.0,-5391.0
6153,16,"SF",-1,2,4,1000,0,-9834.0,-4650.0
6154,16,"SF",-1,2,4,1000,0,-9718.0,-4975.0
6155,16,"MF",-1,2,4,500,0,-10425.0,-4702.0
6156,16,"MF",-1,2,4,500,0,-9688.0,-5236.0
6157,16,"SF",-1,2,4,1000,0,-10057.0,-5377.0
6158,16,"MF",-1,2,4,500,0,-10064.0,-5035.0
6159,16,"MF",-1,2,4,500,0,-9890.0,-4522.0
6160,16,"MF",-1,2,4,500,0,-10106.0,-4639.0
6161,16,"MF",-1,2,4,500,0,-9895.0,-4609.0
6162,16,"SF",-1,2,4,1000,0,-10464.0,-5067.0
6163,16,"MF",-1,2,4,500,0,-10120.0,-4570.0
6164,16,"MF",-1,2,4,500,0,-9860.0,-4974.0
6165,16,"MF",-1,2,4,500,0,-9686.0,-4992.0
6166,16,"MF",-1,2,4,500,0,-10082.0,-4605.0
6167,16,"SF",-1,2,4,1000,0,-10046.0,-5348.0
6168,16,"MF",-1,2,4,500,0,-10489.0,-5093.0
6169,16,"MF",-1,2,4,500,0,-9899.0,-4565.0
6170,16,"MF",-1,2,4,500,0,-9834.0,-5070.0
6171,16,"SF",-1,2,4,1000,0,-9887.0,-4759.0
6172,16,"SF",-1,2,4,1000,0,-10013.0,-4858.0
6173,16,"MF",-1,2,4,500,0,-9601.0,-4516.0
6174,16,"SF",-1,2,4,1000,0,-10386.0,-4812.0
6175,16,"MF",-1,2,4,500,0,-10382.0,-4502.0
6176,16,"MF",-1,2,4,500,0,-9572.0,-4802.0
6177,16,"MF",-1,2,4,500,0,-9634.0,-5163.0
6178,16,"SF",-1,2,4,1000,0,-10270.0,-4501.0
6179,16,"SF",-1,2,4,1000,0,-10183.0,-5417.0
6180,16,"MF",-1,2,4,500,0,-10161.0,-4532.0
6181,16,"MF",-1,2,4,500,0,-10236.0,-5360.0
6182,16,"SF",-1,2,4,1000,0,-9754.0,-5469.0
6183,16,"MF",-1,2,4,500,0,-10055.0,-4835.0
6184,16,"MF",-1,2,4,500,0,-10175.0,-4901.0
6185,16,"SF",-1,2,4,1000,0,-9601.0,-5128.0
6186,16,"SF",-1,2,4,1000,0,-10322.0,-4843.0
6187,16,"MF",-1,2,4,500,0,-9511.0,-4515.0
6188,16,"MF",-1,2,4,500,0,-10338.0,-4737.0
6189,16,"MF",-1,2,4,500,0,-10022.0,-4720.0
6190,16,"MF",-1,2,4,500,0,-9528.0,-4764.0
6191,16,"SF",-1,2,4,1000,0,-10299.0,-5455.0
6192,16,"MF",-1,2,4,500,0,-10270.0,-4584.0
6193,16,"SF",-1,2,4,1000,0,-9700.0,-4751.0
6194,16,"SF",-1,2,4,1000,0,-10312.0,-5181.0
6195,16,"SF",-1,2,4,1000,0,-9728.0,-4835.0
6196,16,"MF",-1,2,4,500,0,-10022.0,-5445.0
6197,16,"SF",-1,2,4,1000,0,-9840.0,-5400.0
6198,16,"MF",-1,2,4,500,0,-9598.0,-4884.0
6199,16,"MF",-1,2,4,500,0,-10273.0,-4774.0
6200,16,"MF",-1,2,4,500,0,-10237.0,-4543.0
6201,17,"SF",-1,2,4,1000,0,-4702.0,-5193.0
6202,17,"SF",-1,2,4,1000,0,-4547.0,-5478.0
6203,17,"MF",-1,2,4,500,0,-5257.0,-5113.0
6204,17,"MF",-1,2,4,500,0,-4562.0,-4991.0
6205,17,"SF",-1,2,4,1000,0,-5445.0,-4518.0
6206,17,"SF",-1,2,4,1000,0,-4649.0,-4822.0
6207,17,"SF",-1,2,4,1000,0,-4520.0,-5466.0
6208,17,"MF",-1,2,4,500,0,-5309.0,-4854.0
6209,17,"MF",-1,2,4,500,0,-4765.0,-5436.0
6210,17,"MF",-1,2,4,500,0,-4953.0,-5081.0
6211,17,"MF",-1,2,4,500,0,-5478.0,-5032.0
6212,17,"MF",-1,2,4,500,0,-4908.0,-4799.0
6213,17,"MF",-1,2,4,500,0,-5370.0,-4752.0
6214,17,"MF",-1,2,4,500,0,-5493.0,-4709.0
6215,17,"SF",-1,2,4,1000,0,-4534.0,-5198.0
6216,17,"MF",-1,2,4,500,0,-5177.0,-4776.0
6217,17,"SF",-1,2,4,1000,0,-4743.0,-4536.0
6218,17,"SF",-1,2,4,1000,0,-4810.0,-5000.0
6219,17,"MF",-1,2,4,500,0,-4717.0,-5404.0
6220,17,"SF",-1,2,4,1000,0,-4808.0,-4590.0
6221,17,"SF",-1,2,4,1000,0,-4968.0,-4898.0
6222,17,"MF",-1,2,4,500,0,-4706.0,-4878.0
6223,17,"SF",-1,2,4,1000,0,-4582.0,-4757.0
6224,17,"SF",-1,2,4,1000,0,-4613.0,-4502.0
6225,17,"SF",-1,2,4,1000,0,-5041.0,-5067.0
6226,17,"SF",-1,2,4,1000,0,-5482.0,-5366.0
6227,17,"SF",-1,2,4,1000,0,-5035.0,-5481.0
6228,17,"MF",-1,2,4,500,0,-4682.0,-5271.0
6229,17,"MF",-1,2,4,500,0,-4564.0,-4616.0
6230,17,"MF",-1,2,4,500,0,-4844.0,-4621.0
6231,17,"SF",-1,2,4,1000,0,-4521.0,-5003.0
6232,17,"MF",-1,2,4,500,0,-4884.0,-5269.0
6233,17,"MF",-1,2,4,500,0,-4998.0,-5296.0
6234,17,"MF",-1,2,4,500,0,-4621.0,-5208.0
6235,17,"MF",-1,2,4,500,0,-4515.0,-5379.0
6236,17,"SF",-1,2,4,1000,0,-5206.0,-5159.0
6237,17,"SF",-1,2,4,1000,0,-5305.0,-5303.0
6238,17,"SF",-1,2,4,1000,0,-5047.0,-5206.0
6239,17,"SF",-1,2,4,1000,0,-5245.0,-4701.0
6240,17,"MF",-1,2,4,500,0,-5436.0,-4521.0
6241,17,"SF",-1,2,4,1000,0,-4810.0,-5059.0
6242,17,"MF",-1,2,4,500,0,-5127.0,-4914.0
6243,17,"MF",-1,2,4,500,0,-4650.0,-5046.0
6244,17,"MF",-1,2,4,500,0,-5272.0,-4969.0
6245,17,"MF",-1,2,4,500,0,-5116.0,-5201.0
6246,17,"MF",-1,2,4,500,0,-4999.0,-4956.0
6247,17,"SF",-1,2,4,1000,0,-5486.0,-5045.0
6248,17,"SF",-1,2,4,1000,0,-4535.0,-5397.0
6249,17,"SF",-1,2,4,1000,0,-4594.0,-5200.0
6250,17,"MF",-1,2,4,500,0,-4764.0,-4703.0
6251,17,"SF",-1,2,4,1000,0,-5003.0,-5366.0
6252,17,"MF",-1,2,4,500,0,-4980.0,-5170.0
6253,17,"SF",-1,2,4,1000,0,-5360.0,-5372.0
6254,17,"MF",-1,2,4,500,0,-5336.0,-5003.0
6255,17,"SF",-1,2,4,1000,0,-4583.0,-5048.0
6256,17,"MF",-1,2,4,500,0,-5267.0,-4558.0
6257,17,"SF",-1,2,4,1000,0,-4658.0,-4771.0
6258,17,"SF",-1,2,4,1000,0,-4608.0,-5492.0
6259,17,"MF",-1,2,4,500,0,-5331.0,-5488.0
6260,17,"MF",-1,2,4,500,0,-5470.0,-5406.0
6261,17,"SF",-1,2,4,1000,0,-4562.0,-5010.0
6262,17,"SF",-1,2,4,1000,0,-5382.0,-4816.0
6263,17,"SF",-1,2,4,1000,0,-5092.0,-4659.0
6264,17,"MF",-1,2,4,500,0,-5338.0,-5039.0
6265,17,"MF",-1,2,4,500,0,-4693.0,-4912.0
6266,17,"MF",-1,2,4,500,0,-5094.0,-4877.0
6267,17,"MF",-1,2,4,500,0,-4517.0,-4862.0
6268,17,"MF",-1,2,4,500,0,-5490.0,-4984.0
6269,17,"SF",-1,2,4,1000,0,-5077.0,-4737.0
6270,17,"MF",-1,2,4,500,0,-5405.0,-4823.0
6271,17,"MF",-1,2,4,500,0,-4706.0,-4792.0
6272,17,"MF",-1,2,4,500,0,-4658.0,-5446.0
6273,17,"SF",-1,2,4,1000,0,-5047.0,-5491.0
6274,17,"MF",-1,2,4,500,0,-4956.0,-5045.0
6275,17,"MF",-1,2,4,500,0,-5430.0,-4582.0
6276,17,"MF",-1,2,4,500,0,-4692.0,-4957.0
6277,17,"MF",-1,2,4,500,0,-4934.0,-5124.0
6278,17,"SF",-1,2,4,1000,0,-5256.0,-4516.0
6279,17,"MF",-1,2,4,500,0,-5365.0,-4509.0
6280,17,"MF",-1,2,4,500,0,-4837.0,-5060.0
6281,17,"SF",-1,2,4,1000,0,-5101.0,-4552.0
6282,17,"SF",-1,2,4,1000,0,-5293.0,-4569.0
6283,17,"SF",-1,2,4,1000,0,-5129.0,-4707.0
6284,17,"SF",-1,2,4,1000,0,-5480.0,-4688.0
6285,17,"SF",-1,2,4,1000,0,-4624.0,-5487.0
6286,17,"MF",-1,2,4,500,0,-4701.0,-5114.0
6287,17,"MF",-1,2,4,500,0,-4735.0,-4637.0
6288,17,"MF",-1,2,4,500,0,-5281.0,-5223.0
6289,17,"SF",-1,2,4,1000,0,-4779.0,-4916.0
6290,17,"SF",-1,2,4,1000,0,-5053.0,-5068.0
6291,17,"MF",-1,2,4,500,0,-5347.0,-5368.0
6292,17,"MF",-1,2,4,500,0,-4770.0,-4831.0
6293,17,"MF",-1,2,4,500,0,-4896.0,-4973.0
6294,17,"MF",-1,2,4,500,0,-4663.0,-5133.0
6295,17,"SF",-1,2,4,1000,0,-4663.0,-4892.0
6296,17,"MF",-1,2,4,500,0,-4920.0,-4699.0
6297,17,"SF",-1,2,4,1000,0,-4923.0,-4545.0
6298,17,"SF",-1,2,4,1000,0,-5480.0,-4811.0
6299,17,"MF",-1,2,4,500,0,-5135.0,-4867.0
6300,17,"MF",-1,2,4,500,0,-5062.0,-5435.0
6301,17,"SF",-1,2,4,1000,0,-5073.0,-4733.0
6302,17,"MF",-1,2,4,500,0,-5050.0,-5146.0
6303,17,"MF",-1,2,4,500,0,-4615.0,-4853.0
6304,17,"SF",-1,2,4,1000,0,-4999.0,-4772.0
6305,17,"MF",-1,2,4,500,0,-5236.0,-5181.0
6306,17,"MF",-1,2,4,500,0,-4785.0,-5073.0
6307,17,"MF",-1,2,4,500,0,-4857.0,-5303.0
6308,17,"SF",-1,2,4,1000,0,-5128.0,-5418.0
6309,17,"MF",-1,2,4,500,0,-4855.0,-4744.0
6310,17,"MF",-1,2,4,500,0,-5369.0,-5165.0
6311,17,"SF",-1,2,4,1000,0,-4931.0,-4791.0
6312,17,"MF",-1,2,4,500,0,-4619.0,-5277.0
6313,17,"SF",-1,2,4,1000,0,-5351.0,-4611.0
6314,17,"MF",-1,2,4,500,0,-5030.0,-4955.0
6315,17,"SF",-1,2,4,1000,0,-4926.0,-5440.0
6316,17,"SF",-1,2,4,1000,0,-4844.0,-4920.0
6317,17,"MF",-1,2,4,500,0,-4703.0,-5307.0
6318,17,"MF",-1,2,4,500,0,-4570.0,-5385.0
6319,17,"SF",-1,2,4,1000,0,-4608.0,-5227.0
6320,17,"MF",-1,2,4,500,0,-5454.0,-5362.0
6321,17,"SF",-1,2,4,1000,0,-5315.0,-4870.0
6322,17,"MF",-1,2,4,500,0,-4818.0,-4789.0
6323,17,"SF",-1,2,4,1000,0,-5474.0,-4923.0
6324,17,"MF",-1,2,4,500,0,-5453.0,-5497.0
6325,17,"MF",-1,2,4,500,0,-5461.0,-5026.0
6326,17,"SF",-1,2,4,1000,0,-4800.0,-4907.0
6327,17,"MF",-1,2,4,500,0,-4977.0,-5358.0
6328,17,"SF",-1,2,4,1000,0,-5405.0,-5353.0
6329,17,"MF",-1,2,4,500,0,-5489.0,-4604.0
6330,17,"MF",-1,2,4,500,0,-4776.0,-4706.0
6331,17,"SF",-1,2,4,1000,0,-5008.0,-5202.0
6332,17,"SF",-1,2,4,1000,0,-4681.0,-4840.0
6333,17,"SF",-1,2,4,1000,0,-5452.0,-5266.0
6334,17,"SF",-1,2,4,1000,0,-5262.0,-4943.0
6335,17,"MF",-1,2,4,500,0,-4827.0,-5380.0
6336,17,"SF",-1,2,4,1000,0,-4604.0,-5355.0
6337,17,"MF",-1,2,4,500,0,-4792.0,-5056.0
6338,17,"MF",-1,2,4,500,0,-5222.0,-4503.0
6339,17,"MF",-1,2,4,500,0,-5412.0,-4522.0
6340,17,"MF",-1,2,4,500,0,-5403.0,-5049.0
6341,17,"SF",-1,2,4,1000,0,-4760.0,-4693.0
6342,17,"SF",-1,2,4,1000,0,-4642.0,-4928.0
6343,17,"MF",-1,2,4,500,0,-5121.0,-4850.0
6344,17,"SF",-1,2,4,1000,0,-5464.0,-4607.0
6345,17,"MF",-1,2,4,500,0,-4969.0,-4870.0
6346,17,"MF",-1,2,4,500,0,-4590.0,-5311.0
6347,17,"SF",-1,2,4,1000,0,-4987.0,-5136.0
6348,17,"SF",-1,2,4,1000,0,-4686.0,-5193.0
6349,17,"MF",-1,2,4,500,0,-4798.0,-4593.0
6350,17,"MF",-1,2,4,500,0,-4862.0,-5011.0
6351,17,"SF",-1,2,4,1000,0,-4551.0,-4602.0
6352,17,"SF",-1,2,4,1000,0,-5139.0,-5391.0
6353,17,"SF",-1,2,4,1000,0,-4834.0,-4650.0
6354,17,"SF",-1,2,4,1000,0,-4718.0,-4975.0
6355,17,"MF",-1,2,4,500,0,-5425.0,-4702.0
6356,17,"MF",-1,2,4,500,0,-4688.0,-5236.0
6357,17,"SF",-1,2,4,1000,0,-5057.0,-5377.0
6358,17,"MF",-1,2,4,500,0,-5064.0,-5035.0
6359,17,"MF",-1,2,4,500,0,-4890.0,-4522.0
6360,17,"MF",-1,2,4,500,0,-5106.0,-4639.0
6361,17,"MF",-1,2,4,500,0,-4895.0,-4609.0
6362,17,"SF",-1,2,4,1000,0,-5464.0,-5067.0
6363,17,"MF",-1,2,4,500,0,-5120.0,-4570.0
6364,17,"MF",-1,2,4,500,0,-4860.0,-4974.0
6365,17,"MF",-1,2,4,500,0,-4686.0,-4992.0
6366,17,"MF",-1,2,4,500,0,-5082.0,-4605.0
6367,17,"SF",-1,2,4,1000,0,-5046.0,-5348.0
6368,17,"MF",-1,2,4,500,0,-5489.0,-5093.0
6369,17,"MF",-1,2,4,500,0,-4899.0,-4565.0
6370,17,"MF",-1,2,4,500,0,-4834.0,-5070.0
6371,17,"SF",-1,2,4,1000,0,-4887.0,-4759.0
6372,17,"SF",-1,2,4,1000,0,-5013.0,-4858.0
6373,17,"MF",-1,2,4,500,0,-4601.0,-4516.0
6374,17,"SF",-1,2,4,1000,0,-5386.0,-4812.0
6375,17,"MF",-1,2,4,500,0,-5382.0,-4502.0
6376,17,"MF",-1,2,4,500,0,-4572.0,-4802.0
6377,17,"MF",-1,2,4,500,0,-4634.0,-5163.0
6378,17,"SF",-1,2,4,1000,0,-5270.0,-4501.0
6379,17,"SF",-1,2,4,1000,0,-5183.0,-5417.0
6380,17,"MF",-1,2,4,500,0,-5161.0,-4532.0
6381,17,"MF",-1,2,4,500,0,-5236.0,-5360.0
6382,17,"SF",-1,2,4,1000,0,-4754.0,-5469.0
6383,17,"MF",-1,2,4,500,0,-5055.0,-4835.0
6384,17,"MF",-1,2,4,500,0,-5175.0,-4901.0
6385,17,"SF",-1,2,4,1000,0,-4601.0,-5128.0
6386,17,"SF",-1,2,4,1000,0,-5322.0,-4843.0
6387,17,"MF",-1,2,4,500,0,-4511.0,-4515.0
6388,17,"MF",-1,2,4,500,0,-5338.0,-4737.0
6389,17,"MF",-1,2,4,500,0,-5022.0,-4720.0
6390,17,"MF",-1,2,4,500,0,-4528.0,-4764.0
6391,17,"SF",-1,2,4,1000,0,-5299.0,-5455.0
6392,17,"MF",-1,2,4,500,0,-5270.0,-4584.0
6393,17,"SF",-1,2,4,1000,0,-4700.0,-4751.0
6394,17,"SF",-1,2,4,1000,0,-5312.0,-5181.0
6395,17,"SF",-1,2,4,1000,0,-4728.0,-4835.0
6396,17,"MF",-1,2,4,500,0,-5022.0,-5445.0
6397,17,"SF",-1,2,4,1000,0,-4840.0,-5400.0
6398,17,"MF",-1,2,4,500,0,-4598.0,-4884.0
6399,17,"MF",-1,2,4,500,0,-5273.0,-4774.0
6400,17,"MF",-1,2,4,500,0,-5237.0,-4543.0
6401,18,"SF",-1,2,4,1000,0,298.0,-5193.0
6402,18,"SF",-1,2,4,1000,0,453.0,-5478.0
6403,18,"MF",-1,2,4,500,0,-257.0,-5113.0
6404,18,"MF",-1,2,4,500,0,438.0,-4991.0
6405,18,"SF",-1,2,4,1000,0,-445.0,-4518.0
6406,18,"SF",-1,2,4,1000,0,351.0,-4822.0
6407,18,"SF",-1,2,4,1000,0,480.0,-5466.0
6408,18,"MF",-1,2,4,500,0,-309.0,-4854.0
6409,18,"MF",-1,2,4,500,0,235.0,-5436.0
6410,18,"MF",-1,2,4,500,0,47.0,-5081.0
6411,18,"MF",-1,2,4,500,0,-478.0,-5032.0
6412,18,"MF",-1,2,4,500,0,92.0,-4799.0
6413,18,"MF",-1,2,4,500,0,-370.0,-4752.0
6414,18,"MF",-1,2,4,500,0,-493.0,-4709.0
6415,18,"SF",-1,2,4,1000,0,466.0,-5198.0
6416,18,"MF",-1,2,4,500,0,-177.0,-4776.0
6417,18,"SF",-1,2,4,1000,0,257.0,-4536.0
6418,18,"SF",-1,2,4,1000,0,190.0,-5000.0
6419,18,"MF",-1,2,4,500,0,283.0,-5404.0
6420,18,"SF",-1,2,4,1000,0,192.0,-4590.0
6421,18,"SF",-1,2,4,1000,0,32.0,-4898.0
6422,18,"MF",-1,2,4,500,0,294.0,-4878.0
6423,18,"SF",-1,2,4,1000,0,418.0,-4757.0
6424,18,"SF",-1,2,4,1000,0,387.0,-4502.0
6425,18,"SF",-1,2,4,1000,0,-41.0,-5067.0
6426,18,"SF",-1,2,4,1000,0,-482.0,-5366.0
6427,18,"SF",-1,2,4,1000,0,-35.0,-5481.0
6428,18,"MF",-1,2,4,500,0,318.0,-5271.0
6429,18,"MF",-1,2,4,500,0,436.0,-4616.0
6430,18,"MF",-1,2,4,500,0,156.0,-4621.0
6431,18,"SF",-1,2,4,1000,0,479.0,-5003.0
6432,18,"MF",-1,2,4,500,0,116.0,-5269.0
6433,18,"MF",-1,2,4,500,0,2.0,-5296.0
6434,18,"MF",-1,2,4,500,0,379.0,-5208.0
6435,18,"MF",-1,2,4,500,0,485.0,-5379.0
6436,18,"SF",-1,2,4,1000,0,-206.0,-5159.0
6437,18,"SF",-1,2,4,1000,0,-305.0,-5303.0
